birthDate;maritalStatusCode;sex;creliq;ocupacao;numeroDependentes;idade;credAberto;updateDateTime;companyCnpj;occupationCode;occupationDescription;frequency;amount;currency;date;amount;currency;year;availableAmount;availableAmountCurrency;blockedAmount;blockedAmountCurrency;automaticallyInvestedAmount;automaticallyInvestedAmountCurrency;contractNumber;ipocCode;productName;productType;productSubType;contractDate;disbursementDate;settlementDate;contractAmount;currency;dueDate;instalmentPeriodicity;instalmentPeriodicityAdditionalInfo;firstInstalmentDueDate;CET;amortizationScheduled;amortizationScheduledAdditionalInfo;taxType;interestRateType;taxPeriodicity;calculation;referentialRateIndexerType;referentialRateIndexerSubType;referentialRateIndexerAdditionalInfo;preFixedRate;postFixedRate;additionalInfo;feeName;feeCode;feeChargeType;feeCharge;feeAmount;feeRate;chargeType;chargeAdditionalInfo;chargeRate;
1963-07-21;OUTRO;OUTRO;1;1;1;56;11;2022-04-02T05:33:26.400Z;11201872708528;CBO;01;OUTROS;3543.4524;BRL;2022-04-02T05:09:11.092Z;370879.0712;BRL;2019;12949305.6474;BRL;70871960.6057;BRL;44682265.0831;BRL;5514130254094;85091894472048808554298138252845900631646;Crédito direto ao consumidor;FINANCIAMENTOS;AQUISICAO_BENS_OUTROS_BENS;2019-10-15;2025-11-17;2027-09-21;724822.6364;BRL;2028-08-12;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2018-08-18;0.2202;SAM;NA;NOMINAL;COMPOSTO;AM;30/365;FLUTUANTES;SELIC;Informações adicionais;0.8049;0.3818;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;70871960.61;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.4741;
1968-05-04;UNIAO_ESTAVEL;FEMININO;1;1;3;68;1;2022-04-02T19:30:44.258Z;31630452203103;CBO;01;ANUAL;2526.9144;BRL;2022-04-02T16:38:35.129Z;409071.3231;BRL;2018;17095053.4863;BRL;50543233.7459;BRL;30620995.7275;BRL;7028411017222;73829756686097770909503780856569799102942;Crédito para compras em parcelas ou prestações;FINANCIAMENTOS_RURAIS;AQUISICAO_BENS_OUTROS_BENS;2019-03-24;2026-05-28;2026-06-05;39311.9249;BRL;2028-02-11;MENSAL;Informações adicionais sobre periodicidade;2020-04-05;0.7519;SAC;NA;NOMINAL;SIMPLES;AA;30/360;POS_FIXADO;TCR_POS;Informações adicionais;0.2464;0.4377;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;50543233.75;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.3053;
1980-12-27;OUTRO;NAO_DISPONIVEL;1;1;1;28;3;2022-04-02T10:21:51.729Z;75062658760601;OUTRO;01;OUTROS;2291.9685;BRL;2022-04-02T01:37:31.854Z;168871.9024;BRL;2021;13395528.4115;BRL;45844785.4372;BRL;35321275.0196;BRL;1140276628496;57520472726939733082253355339349618021339;Crédito Universitário;FINANCIAMENTOS;COMERCIALIZACAO;2019-05-31;2022-04-24;2024-12-01;827711.1766;BRL;2028-05-22;QUINZENAL;Informações adicionais sobre periodicidade;2019-01-23;0.632;OUTROS;NA;EFETIVA;COMPOSTO;AA;30/360;POS_FIXADO;SELIC;Informações adicionais;0.3205;0.6214;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;45844785.44;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1949-08-13;DIVORCIADO;OUTRO;1;1;0;20;12;2022-04-02T15:31:18.964Z;60771743718381;RECEITA_FEDERAL;01;SEMESTRAL;1976.2175;BRL;2022-04-02T04:55:00.778Z;52569.9503;BRL;2022;47450991.4078;BRL;39530397.4385;BRL;63762823.3448;BRL;6062107820542;65265827389897562102573455806885509622055;Cheque especial;FINANCIAMENTOS_IMOBILIARIOS;MICROCREDITO;2019-08-01;2024-12-12;2025-05-16;197581.0054;BRL;2026-03-07;ANUAL;Informações adicionais sobre periodicidade;2018-01-15;0.7745;SAC;NA;EFETIVA;COMPOSTO;AM;21/252;OUTROS_INDEXADORES;TRFC_POS;Informações adicionais;0.059;0.7339;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.5384;
1974-08-17;CASADO;OUTRO;1;1;2;53;3;2022-04-01T22:05:52.434Z;38786323348636;CBO;01;SEMANAL;4306.7113;BRL;2022-04-02T05:17:53.556Z;235648.1677;BRL;2019;64095750.8996;BRL;86135611.9172;BRL;14846264.4478;BRL;6519013448058;13819411805228455846265916022842550283436;Crédito com renovação simples;FINANCIAMENTOS_IMOBILIARIOS;INDUSTRIALIZACAO;2021-06-12;2022-06-02;2025-07-09;49043.194;BRL;2029-07-22;ANUAL;Informações adicionais sobre periodicidade;2019-09-08;0.2986;SAC;NA;EFETIVA;COMPOSTO;AM;30/365;POS_FIXADO;IPCA;Informações adicionais;0.5181;0.5147;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.2822;
1959-08-16;OUTRO;MASCULINO;1;1;1;59;3;2022-04-02T06:22:59.991Z;62846568542158;RECEITA_FEDERAL;01;OUTROS;3271.6781;BRL;2022-04-02T10:08:40.724Z;285602.0604;BRL;2018;26957973.844;BRL;65437017.9078;BRL;10126746.4678;BRL;3617688034467;18025098348186753370988417554112806509575;Cartão de Crédito;FINANCIAMENTOS;CUSTEIO;2020-08-13;2021-05-12;2025-09-22;272524.2079;BRL;2028-02-06;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2019-09-19;0.7533;OUTROS;NA;NOMINAL;SIMPLES;AM;30/365;FLUTUANTES;OUTROS_INDEXADORES;Informações adicionais;0.8815;0.6947;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1972-04-19;SOLTEIRO;MASCULINO;1;1;3;24;20;2022-04-02T14:02:33.113Z;37283446754258;CBO;01;SEMANAL;2624.4597;BRL;2022-04-02T08:00:31.773Z;407148.933;BRL;2021;29312207.0792;BRL;52493944.4804;BRL;77339999.2724;BRL;4094124189071;31891807434819192233919028245908778120953;Cartão de crédito de loja;FINANCIAMENTOS_RURAIS;INVESTIMENTO;2020-02-06;2026-03-17;2028-06-25;40411.7686;BRL;2028-11-03;BIMESTRAL;Informações adicionais sobre periodicidade;2021-04-01;0.1064;PRICE;NA;EFETIVA;COMPOSTO;AA;30/365;CREDITO_RURAL;SELIC;Informações adicionais;0.8148;0.2301;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.6604;
1961-12-23;VIUVO;OUTRO;1;1;5;85;14;2022-04-01T20:33:15.844Z;32557446807230;CBO;01;BIMESTRAL;58724.4578;BRL;2022-04-02T05:52:05.086Z;434606.1015;BRL;2016;93068858.7532;BRL;56556405.0383;BRL;32858279.7484;BRL;9662597714921;50230205765798390122350953945127640670712;Crédito pessoal;FINANCIAMENTOS_RURAIS;FINANCIAMENTO_HABITACIONAL_EXCETO_SFH;2019-04-25;2026-11-12;2028-12-04;173552.181;BRL;2029-04-26;SEMESTRAL;Informações adicionais sobre periodicidade;2021-06-10;0.0206;SAC;NA;EFETIVA;COMPOSTO;AM;30/365;PRE_FIXADO;OUTRAS_TAXAS_POS_FIXADAS;Informações adicionais;0.1221;0.9147;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.5655;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.7657;
1949-07-03;CASADO;OUTRO;1;1;5;49;11;2022-04-01T21:58:53.946Z;32082110642243;RECEITA_FEDERAL;01;QUINZENAL;3126.0258;BRL;2022-04-02T02:33:38.366Z;420773.8832;BRL;2019;53458978.7555;BRL;62524263.0324;BRL;2381457.9322;BRL;7458183598195;48515461715663831467242522892597400633049;Cartão de Crédito;FINANCIAMENTOS_IMOBILIARIOS;MICROCREDITO;2020-07-02;2020-09-04;2027-09-07;75272.1801;BRL;2029-10-13;SEMESTRAL;Informações adicionais sobre periodicidade;2018-08-17;0.1447;SAM;NA;EFETIVA;COMPOSTO;AM;30/365;CREDITO_RURAL;IGPM;Informações adicionais;0.7804;0.3588;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1976-05-17;SEPARADO_JUDICIALMENTE;NAO_DISPONIVEL;1;1;0;31;2;2022-04-02T12:47:03.479Z;26468675248015;CBO;01;BIMESTRAL;890.669;BRL;2022-04-02T00:05:40.783Z;158258.2547;BRL;2021;71800915.7028;BRL;17821599.2215;BRL;12549593.7143;BRL;8116177987156;02607556060978951734592353181696577883222;Crédito com renovação simples;FINANCIAMENTOS_RURAIS;FINANCIAMENTO_HABITACIONAL_SFH;2018-09-18;2019-11-17;2022-10-06;129893.638;BRL;2024-11-07;BIMESTRAL;Informações adicionais sobre periodicidade;2021-06-12;0.6062;OUTROS;NA;NOMINAL;COMPOSTO;AM;30/365;POS_FIXADO;IPCA;Informações adicionais;0.7267;0.8238;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1987-09-20;DIVORCIADO;FEMININO;1;1;0;18;16;2022-04-02T12:28:20.021Z;51518750044805;OUTRO;01;SEMESTRAL;1004.4926;BRL;2022-04-02T15:58:11.857Z;8086672.3089;BRL;2022;8870989.2704;BRL;20097843.6237;BRL;95370310.6705;BRL;0798646223942;90428449020720717170891534759959483629346;Crédito direto ao consumidor;FINANCIAMENTOS_RURAIS;CUSTEIO;2021-10-25;2026-09-07;2027-05-20;47698.1346;BRL;2029-06-19;MENSAL;Informações adicionais sobre periodicidade;2021-09-26;0.0684;PRICE;NA;EFETIVA;SIMPLES;AM;30/365;CREDITO_RURAL;IPCC;Informações adicionais;0.3768;0.3696;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;20097843.62;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1976-08-25;SEPARADO_JUDICIALMENTE;NAO_DISPONIVEL;1;1;0;58;5;2022-04-02T12:02:31.769Z;87624705646009;CBO;01;TRIMESTRAL;1977.9432;BRL;2022-04-02T00:48:56.605Z;394569.311;BRL;2018;13086362.0947;BRL;39564907.614;BRL;71876153.9135;BRL;6240225630763;84883957788598385863881146136753863395605;Crédito direto ao consumidor;FINANCIAMENTOS_IMOBILIARIOS;INVESTIMENTO;2020-11-16;2026-07-01;2027-04-19;236496.8484;BRL;2028-12-12;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2018-05-05;0.4854;SAC;NA;EFETIVA;SIMPLES;AM;30/365;SEM_TIPO_INDEXADOR;IPCC;Informações adicionais;0.0228;0.8963;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;39564907.61;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.6982;
1948-04-21;CASADO;MASCULINO;1;1;0;69;14;2022-04-02T17:42:43.361Z;36072510251548;RECEITA_FEDERAL;01;SEMANAL;3622.0303;BRL;2022-04-02T09:15:33.009Z;545440.603;BRL;2018;42463499.4841;BRL;72443360.5696;BRL;85395358.7602;BRL;4762473244279;11210028771995721817011847877341687374450;Cheque especial;FINANCIAMENTOS_IMOBILIARIOS;FINANCIAMENTO_HABITACIONAL_EXCETO_SFH;2020-11-24;2026-12-18;2027-02-23;48411.4332;BRL;2027-05-21;ANUAL;Informações adicionais sobre periodicidade;2020-01-21;0.0615;SAC;NA;EFETIVA;SIMPLES;AM;30/360;FLUTUANTES;PRE_FIXADO;Informações adicionais;0.1482;0.7593;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1960-05-25;CASADO;FEMININO;1;1;0;28;0;2022-04-02T15:34:35.983Z;64782362865815;CBO;01;SEMANAL;4540.538;BRL;2022-04-02T17:01:04.083Z;542619.2153;BRL;2021;8318478.1197;BRL;90811678.1265;BRL;85159072.9108;BRL;1047144889661;78889461093232463807838352096184083093604;Cartão de crédito de loja;FINANCIAMENTOS;INDUSTRIALIZACAO;2021-05-29;2021-12-20;2023-03-08;34643.6422;BRL;2025-07-01;OUTROS;Informações adicionais sobre periodicidade;2018-10-09;0.2001;SAM;NA;EFETIVA;SIMPLES;AA;30/360;OUTROS_INDEXADORES;TCR_PRE;Informações adicionais;0.6819;0.563;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;90811678.13;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.1336;
1983-02-03;VIUVO;FEMININO;1;1;1;41;20;2022-04-02T09:41:54.013Z;87771184142200;OUTRO;01;BIMESTRAL;2160.294;BRL;2022-04-02T17:45:13.208Z;378363.7476;BRL;2020;42371328.7775;BRL;43211559.8891;BRL;63203429.5175;BRL;0392955190779;16172181018210053250664759979943106619495;Crédito pessoal;FINANCIAMENTOS_RURAIS;INVESTIMENTO;2019-09-24;2024-12-15;2028-01-07;121367.6189;BRL;2028-11-04;ANUAL;Informações adicionais sobre periodicidade;2018-02-11;0.5447;SAM;NA;NOMINAL;COMPOSTO;AM;30/365;FLUTUANTES;IGPM;Informações adicionais;0.0289;0.9105;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1968-12-23;VIUVO;MASCULINO;1;1;1;18;3;2022-04-02T07:39:34.574Z;38238835858607;CBO;01;MENSAL;66.0579;BRL;2022-04-02T10:34:58.494Z;36360.6271;BRL;2022;63797425.2272;BRL;1331026.0565;BRL;46962946.0718;BRL;3017637378938;95494059183763621784934722128498337165006;Crédito renovável misto ou rotativo;FINANCIAMENTOS;CUSTEIO;2018-01-20;2022-09-21;2023-03-06;104270.4161;BRL;2026-08-09;OUTROS;Informações adicionais sobre periodicidade;2019-10-06;0.8901;OUTROS;NA;EFETIVA;SIMPLES;AA;30/365;SEM_TIPO_INDEXADOR;OUTROS_INDICES_PRECO;Informações adicionais;0.5935;0.9119;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.8322;
1961-05-29;SEPARADO_JUDICIALMENTE;FEMININO;1;1;2;22;0;2022-04-01T23:18:05.022Z;20252116823881;CBO;01;BIMESTRAL;1542.0684;BRL;2022-04-02T17:39:36.485Z;354143.4491;BRL;2021;10810030.2085;BRL;30848284.7598;BRL;22340126.554;BRL;0080881268873;56490701376657918447784860916018139033139;Cartão de crédito de loja;FINANCIAMENTOS_RURAIS;INVESTIMENTO;2018-11-23;2025-05-05;2028-06-15;26641.1526;BRL;2029-01-02;BIMESTRAL;Informações adicionais sobre periodicidade;2018-10-04;0.2527;SAC;NA;NOMINAL;SIMPLES;AA;30/365;OUTROS_INDEXADORES;TR_TBF;Informações adicionais;0.2922;0.7924;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;30848284.76;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.7389;
1973-06-24;SEPARADO_JUDICIALMENTE;OUTRO;1;1;2;45;19;2022-04-01T20:00:13.897Z;78761067454757;CBO;01;BIMESTRAL;4086.9442;BRL;2022-04-02T04:39:25.770Z;233149.7095;BRL;2020;58222231.7827;BRL;81740708.202;BRL;58851169.3822;BRL;6492403862156;53344111933319127309831128757515118889679;Crédito imobiliário;FINANCIAMENTOS_RURAIS;MICROCREDITO;2021-04-09;2025-03-25;2026-12-27;147507.9873;BRL;2029-12-18;BIMESTRAL;Informações adicionais sobre periodicidade;2019-02-03;0.0616;SAM;NA;NOMINAL;COMPOSTO;AA;30/365;SEM_TIPO_INDEXADOR;TR_TBF;Informações adicionais;0.5718;0.0171;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1973-12-22;OUTRO;FEMININO;1;1;3;38;9;2022-04-02T13:32:48.320Z;45385584266557;CBO;01;OUTROS;2163.6292;BRL;2022-04-02T13:49:23.271Z;402075.6538;BRL;2020;5159339.2549;BRL;43278257.0787;BRL;77191870.7483;BRL;3494493648567;52135906071147317961784463418913838866504;Crédito com renovação simples;FINANCIAMENTOS_IMOBILIARIOS;COMERCIALIZACAO;2021-02-01;2026-08-24;2027-04-02;471943.3782;BRL;2028-10-22;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2020-01-02;0.2738;SAM;NA;NOMINAL;COMPOSTO;AA;30/365;INDICES_PRECOS;OUTROS_INDEXADORES;Informações adicionais;0.3155;0.019;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;43278257.08;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.8972;
1993-07-24;SEPARADO_JUDICIALMENTE;NAO_DISPONIVEL;1;1;3;76;9;2022-04-02T17:18:16.502Z;80047353546146;OUTRO;01;BIMESTRAL;1324.6649;BRL;2022-04-02T01:04:14.260Z;408347.1779;BRL;2017;41017.058;BRL;26500649.4358;BRL;75243182.2018;BRL;8428536276998;94988207870456815804181215940138409664748;Crédito através de intermediários;FINANCIAMENTOS;MICROCREDITO;2021-01-04;2026-09-20;2026-12-12;233321.1597;BRL;2029-09-03;SEMANAL;Informações adicionais sobre periodicidade;2018-11-06;0.6372;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;SIMPLES;AM;30/360;CREDITO_RURAL;TCR_PRE;Informações adicionais;0.8781;0.4274;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;26500649.43;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.5566;
1954-10-22;VIUVO;OUTRO;1;1;1;72;9;2022-04-02T05:19:32.912Z;04114808870139;RECEITA_FEDERAL;01;QUINZENAL;2082.1167;BRL;2022-04-02T02:13:58.033Z;172658.0043;BRL;2017;10860937.4935;BRL;41648169.1269;BRL;4231079.6609;BRL;7439812333537;50062402652384722536059932683939274423195;Pagamentos quinzenais ou mensais;FINANCIAMENTOS_RURAIS;INVESTIMENTO;2018-03-03;2021-07-25;2026-01-09;218842.4293;BRL;2027-01-02;ANUAL;Informações adicionais sobre periodicidade;2021-09-25;0.2586;OUTROS;NA;EFETIVA;COMPOSTO;AA;30/360;POS_FIXADO;TJLP;Informações adicionais;0.2552;0.6951;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;41648169.13;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.1803;
1986-10-28;OUTRO;FEMININO;1;1;1;47;18;2022-04-02T08:06:53.914Z;28777543460059;OUTRO;01;OUTROS;3119.0132;BRL;2022-04-02T17:25:43.779Z;382453.1118;BRL;2019;85942016.0411;BRL;62384025.1645;BRL;16465303.4089;BRL;4800926418578;12400048359906828350535307068052400102106;Cartão de crédito de loja;FINANCIAMENTOS;MICROCREDITO;2018-08-29;2025-10-20;2027-05-08;366776.0268;BRL;2029-06-02;SEMANAL;Informações adicionais sobre periodicidade;2021-10-26;0.0544;OUTROS;NA;NOMINAL;COMPOSTO;AA;21/252;CREDITO_RURAL;OUTROS_INDEXADORES;Informações adicionais;0.3144;0.4115;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.6238;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.4875;
1957-08-08;VIUVO;FEMININO;1;1;5;36;12;2022-04-02T01:43:41.392Z;73700532614278;RECEITA_FEDERAL;01;BIMESTRAL;4587.5812;BRL;2022-04-02T16:37:07.199Z;998853.5863;BRL;2020;42798800.9793;BRL;91752446.9575;BRL;80799694.4344;BRL;1264957964526;80520131213914749944982339552818304172041;Crédito com renovação simples;FINANCIAMENTOS_IMOBILIARIOS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2021-09-02;2026-10-14;2028-12-30;122177.7748;BRL;2029-10-01;SEMANAL;Informações adicionais sobre periodicidade;2019-05-18;0.1552;OUTROS;NA;EFETIVA;COMPOSTO;AM;30/365;CREDITO_RURAL;TLP;Informações adicionais;0.13;0.8869;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.8923;
1943-12-06;DIVORCIADO;FEMININO;1;1;1;38;17;2022-04-02T05:43:16.265Z;37003363212023;RECEITA_FEDERAL;01;SEMESTRAL;2211.6229;BRL;2022-04-02T16:07:08.011Z;19824.1401;BRL;2020;66326158.4444;BRL;44238034.2346;BRL;41066558.3536;BRL;1389369674444;52180281866521120106208620034658398143326;Cartão de crédito de loja;FINANCIAMENTOS;COMERCIALIZACAO;2019-10-09;2023-02-24;2023-05-19;188136.6867;BRL;2027-03-29;SEMESTRAL;Informações adicionais sobre periodicidade;2018-03-21;0.196;PRICE;NA;EFETIVA;COMPOSTO;AM;30/360;OUTROS_INDEXADORES;SEM_SUB_TIPO_INDEXADOR;Informações adicionais;0.2608;0.4462;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.9922;
1942-03-31;DIVORCIADO;NAO_DISPONIVEL;1;1;0;84;12;2022-04-02T13:42:22.139Z;84334636704809;RECEITA_FEDERAL;01;SEMESTRAL;534.345;BRL;2022-04-02T00:28:18.091Z;195709.6958;BRL;2016;45907047.2886;BRL;10695832.2285;BRL;38702481.1363;BRL;8960157243853;94974336856651199839400122401903043754883;Crédito Universitário;FINANCIAMENTOS_IMOBILIARIOS;CUSTEIO;2018-06-06;2022-02-17;2024-10-26;197868.8275;BRL;2026-02-12;TRIMESTRAL;Informações adicionais sobre periodicidade;2021-09-16;0.2536;SAM;NA;EFETIVA;SIMPLES;AA;30/360;FLUTUANTES;PRE_FIXADO;Informações adicionais;0.1285;0.9016;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1993-03-03;VIUVO;OUTRO;1;0;5;84;10;2022-04-01T20:25:29.638Z;36220855012262;OUTRO;01;MENSAL;1747.9796;BRL;2022-04-02T05:56:53.466Z;8732595.9327;BRL;2016;80001523.735;BRL;34966095.7327;BRL;99859172.9677;BRL;9443596756960;37237372738047231529075857718388178606266;Crédito com renovação simples;FINANCIAMENTOS;INVESTIMENTO;2021-12-29;2027-02-26;2028-12-12;172554.2365;BRL;2029-11-18;OUTROS;Informações adicionais sobre periodicidade;2018-01-30;0.4015;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;COMPOSTO;AM;30/365;PRE_FIXADO;SEM_SUB_TIPO_INDEXADOR;Informações adicionais;0.4717;0.474;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.3496;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1964-06-21;OUTRO;OUTRO;1;0;2;27;8;2022-04-01T20:02:12.913Z;68550063238569;CBO;01;OUTROS;3433.0196;BRL;2022-04-02T03:57:15.552Z;1619499.1627;BRL;2021;84801068.264;BRL;68663525.7932;BRL;97025944.0382;BRL;1309473818182;84963862403014809346141717225412389258213;Cartão de crédito de loja;FINANCIAMENTOS_IMOBILIARIOS;INVESTIMENTO;2021-11-18;2022-04-20;2028-11-29;759787.0642;BRL;2029-05-10;SEMESTRAL;Informações adicionais sobre periodicidade;2018-02-17;0.8729;PRICE;NA;EFETIVA;COMPOSTO;AM;21/252;FLUTUANTES;TJLP;Informações adicionais;0.3915;0.7504;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.6866;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1975-12-09;OUTRO;NAO_DISPONIVEL;1;1;0;38;11;2022-04-02T12:45:05.910Z;63068026661767;CBO;01;SEM_FREQUENCIA_RENDA_INFORMADA;55247.6771;BRL;2022-04-02T00:38:47.931Z;806344.5357;BRL;2020;94449393.3323;BRL;52897001.9275;BRL;84504848.4516;BRL;3549629801663;09244919349384849516661802535592430146993;Cheque especial;FINANCIAMENTOS_RURAIS;MICROCREDITO;2021-05-19;2025-06-08;2026-06-21;856261.9714;BRL;2028-08-01;ANUAL;Informações adicionais sobre periodicidade;2018-05-16;0.7999;SAM;NA;EFETIVA;COMPOSTO;AM;21/252;CREDITO_RURAL;OUTROS_INDICES_PRECO;Informações adicionais;0.2907;0.5857;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;PERCENTUAL;;0.5289;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.0932;
1968-05-21;OUTRO;FEMININO;1;1;0;78;20;2022-04-02T15:16:04.103Z;76054850370497;CBO;01;SEM_FREQUENCIA_RENDA_INFORMADA;1208.3621;BRL;2022-04-02T15:45:52.215Z;282231.7737;BRL;2017;58687321.4777;BRL;24174824.6326;BRL;52555540.465;BRL;1891841563653;15064005661580687757897479532349596751506;Crédito consignado;FINANCIAMENTOS_IMOBILIARIOS;INDUSTRIALIZACAO;2018-12-20;2023-09-18;2026-09-12;269669.0091;BRL;2027-04-23;BIMESTRAL;Informações adicionais sobre periodicidade;2019-01-13;0.9689;SAC;NA;NOMINAL;COMPOSTO;AA;30/360;POS_FIXADO;LIBOR;Informações adicionais;0.6767;0.7793;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.1337;
1972-10-22;CASADO;OUTRO;1;1;0;77;8;2022-04-02T14:39:32.571Z;11840508215668;CBO;01;QUINZENAL;915.0276;BRL;2022-04-02T07:20:23.537Z;112455.0499;BRL;2017;45289333.5086;BRL;18308722.9866;BRL;63701409.2526;BRL;5835540638265;04891529179789945916551354987052053396720;Pagamentos quinzenais ou mensais;FINANCIAMENTOS_IMOBILIARIOS;AQUISICAO_BENS_OUTROS_BENS;2018-09-25;2024-08-20;2025-08-13;81884.2998;BRL;2026-07-16;SEMESTRAL;Informações adicionais sobre periodicidade;2018-03-12;0.4176;SAC;NA;NOMINAL;COMPOSTO;AA;30/360;OUTROS_INDEXADORES;IPCC;Informações adicionais;0.5506;0.5569;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
